q0172,理系,星座に「α」や「β」などのギリシャ文字を用いた記号を付ける方法を考案し、1603年に全天星図『ウラノメトリア』を発刊したドイツの天文学者は誰でしょう?,ヨハン・バイエル,
q0173,世界史,著書『歴史』の中で「エジプトはナイルのたまもの」という言葉を残した、古代ギリシアの歴史家は誰でしょう?,ヘロドトス ,
q0174,理系,C型肝炎の早期診断に活用が期待される、温度や光などの刺激に反応してその性質を大きく変える高分子のことを何というでしょう?,スマートポリマー 【スマポ、インテリジェントポリマー】,
q0175,言葉,例えば「テロリスト」という言葉を「犬のテリア」に置き換えるように、コンテンツのモデレーションによる検出を避けるために使われる隠語を何というでしょう?,アルゴスピーク,
q0176,地理,グレートベルト橋でフュン島と結ばれ、エーレスンド橋でスウェーデンとも繋がっている、デンマークの首都・コペンハーゲンが位置する島は何でしょう?,シェラン島,
q0177,文学,「パンが落ちるときには、バターを塗った面が下になるように落ちる」といった、愉快で哀愁に富む先人たちの経験則をまとめたジョーク集を何というでしょう?,マーフィーの法則,
q0178,生活,快気祝いや結婚式など一度きりであってほしい祝い事に用いられる、簡単にほどけない水引の結び方は何でしょう?,結び切り,
q0179,芸術,葦で作られた「ろぜつ(蘆舌)」というリードにより、人の声や地上の音を表すとされる、雅楽で使われる管楽器のひとつは何でしょう?,篳篥(ひちりき),
q0180,生活,生まれた時点の年齢を1歳とし、元日を迎えるたびに1歳ずつ加えていく年齢の数え方を何というでしょう?,数え年,
q0181,理系,おもに家族間で行われる、健康な人から臓器の一部を摘出し、患者に移植する医療技術のことを何というでしょう?,生体移植,
q0182,芸能,『Sherlock』や『ドクター・フー』などの人気ドラマシリーズを制作しているイギリスの主要な放送局は何でしょう?,BBC【英国放送協会】,
q0183,漫画・アニメ・ゲーム,『ゼンレスゾーンゼロ』、『崩壊:スターレイル』、『ゲンシン(原神)』などのゲームを開発した、中国のソーシャルゲーム制作会社はどこでしょう?,miHoYo (ミホヨ),ホヨバース
q0184,地理,湖岸にはサンダーベイやダルースなどの都市が位置する、アメリカ五大湖の中で最大の面積を持つ淡水湖はどこでしょう?,スペリオル湖,
q0185,日本史,3代藩主綱宗(つなむね)の強制隠居と、原田甲斐による刃傷事件という2つの大事件を含む、仙台藩の存亡を揺るがしたお家騒動は何でしょう?,伊達騒動,
q0186,地理,ごまんぶん(5万分)の1の地図では100メートルごとに引かれ、標高を示す数字が付けられることが多い、地形図に描かれる等高線の一種は何でしょう?,計曲線,
q0187,生活,アメリカのイラストレーター、ローズ・オニールが考案し、1913年に意匠特許を取得した、愛らしい赤ちゃんの姿をした人形は何でしょう?,キューピー人形,
q0188,言葉,ビジネスシーンでは「物々交換」を、芸能界では「抱き合わせ出演」を意味する共通の用語は何でしょう?,バーター ,
q0189,理系,拡張型心筋症に対し、サシンシツ(左心室)の一部を切除して縫い縮める、1980年代に考案したブラジルの医師の名前に由来する手術法は何でしょう?,バチスタ手術,
q0190,文学,高等遊民の主人公・長井代助が、友人の妻・みちよ(三千代)との愛を選び社会と対峙することを決意するまでを描いた、夏目漱石の小説は何でしょう?,『それから』,
q0191,理系,負の数の表現や引き算の簡略化に使われる、コンピューターの2進数計算で、ある数を表現する基数から引いた値のことを何というでしょう?,補数(ほすう),
q0192,生活,「六尺」、「越中」、「もっこ」などの種類があり、相撲や祭りでも使用される日本の伝統的な下着は何でしょう?,ふんどし,
q0193,地理,パナマ運河が開通するまでは太平洋と大西洋を結ぶ重要な航路であった、南アメリカ大陸のホーン岬と南シェトランド諸島の間に位置する海峡は何でしょう?,ドレーク海峡,
q0194,公民,日本では1992年に加藤学園・ぎょうしゅう(暁秀)初等学校が初めて導入した、外国語で他教科を学ぶことで高い学習効果を得る教育方法は何でしょう?,イマージョン教育 【イマーシブ教育】,
q0195,地理,梓川や穂高連峰の絶景を望むことができる、長野県上高地のシンボル的な木製の吊り橋は何でしょう?,河童橋 (かっぱばし),
q0196,公民,イスラエルの政治において重要な役割を果たす、毎年数回の選挙が行われる一院制議会の名称は何でしょう?,クネセト ,
q0197,理系,リチウムイオン電池の電極材料や、青色顔料の原料によく使われる、原子番号27、元素記号・シーオー(Co)の金属元素は何でしょう?,コバルト,
q0198,生活,地域密着型の「コレジム」や全国展開型の「チョコザップ」など、小規模で24時間営業の格安ジムを指す言葉は何でしょう?,コンビニジム,
q0199,生活,ビタミンDのゼンクタイ(前駆体)であるエルゴステロールや、ビタミンAのゼンクタイ(前駆体)であるカロテンのように、体内でビタミンに変換される物質群を何というでしょう?,プロビタミン,
q0200,文学,川端康成の『雪国』を英訳し、「ノーベル賞の半分は彼のもの」と言われた、日本文学の翻訳で知られるアメリカ人学者は誰でしょう?,エドワード・ジョージ・サイデンステッカー,
q0201,地理,上層部は首都高速湾岸線、下層部は国道357号の2層構造になっている、1989年に開通した横浜港のシンボル的な橋は何でしょう?,横浜ベイブリッジ,
q0202,言葉,幸運にめぐりあって良いことが続くことを、陰陽道における年回りを指す言葉を用いて「何にい(入)る」というでしょう?,有卦に入る(うけにいる),
q0203,スポーツ,ヤクルトで現役引退後、コーチやスカウト、スコアラーとして活躍し、野村克也から「日本一のスコアラー」と絶賛された元投手は誰でしょう?,安田猛(やすだ・たけし),
q0204,文学,随筆集『かっしやわ』(甲子夜話)の著者でもある江戸時代の平戸藩主で、剣術書『剣談』のなかで、「勝ちに不思議の勝ちあり、負けに不思議の負けなし」という言葉を残したのは誰でしょう?,松浦静山(まつら・せいざん) 【松浦清】,
q0205,地理,有名パティスリーが多く集まり、マリ・クレール通りやカトレア通りなどオシャレな街として人気が高い、東京都目黒区の地域は何でしょう?,自由が丘,
q0206,公民,空き部屋をもつ高齢者の住宅に血縁関係のない若者が同居し、共同生活を送るという、近年増加傾向にあるライフスタイルを何というでしょう?,異世代ホームシェア,
q0207,文学,「複式記述」、「厳密に」、「音の反復」など、99種類の異なる表現方法で同じ内容を描いた、レーモン・クノーの言語実験的作品は何でしょう?,『文体練習』,
q0208,生活,一般に速度の2乗に比例して長くなる、車のブレーキが効き始めてから完全に停止するまでの距離を「何距離」というでしょう?,制動距離,
q0209,文学,マンドリン奏者としても『はた(機)織る乙女』の作曲を行っている、詩集『青猫』や『つき(月)に吠える』で知られる詩人は誰でしょう?,萩原朔太郎 (はぎわら・さくたろう),
q0210,漫画・アニメ・ゲーム,Netflixアニメ『アーケイン(Arcane)』の原作にもなっている、ライアットゲームズが開発した対戦型ストラテジーゲームは何でしょう?,『League of Legends (リーグ・オブ・レジェンド)』,
q0211,芸術,「舟入之間(ふないりのま)」や「摘星楼(てきせいろう)」といった特徴的な部屋を持つ、西本願寺のテキスイエン(滴翠園)にある国宝の建造物は何でしょう?,飛雲閣(ひうんかく),
q0212,生活,「マスターズドリーム」や「香るエール」などのシリーズ展開も行っている、サントリーの主力ビール製品は何でしょう?,ザ・プレミアム・モルツ,
q0213,言葉,サロメや妲己(だっき)が代表例とされ、19世紀末の西洋美術で流行した、男を魅了し破滅させる魔性の女を指すフランス語は何でしょう?,ファム・ファタール,
q0214,世界史,「パリはミサを捧げるに値する」という言葉を残し、カトリックに改宗して国内を平定し「ナントの勅令」を出した、ブルボン王朝の国王は誰でしょう?,アンリ4世,
q0215,文学,「行方不明の友人を探しています」という書き出しで始まる、小説投稿サイト「カクヨム」に投稿された背筋のホラー小説は何でしょう?,『近畿地方のある場所について』,
q0216,生活,空間を仕切ったり厳粛な雰囲気を作り出す役割を持ち、昭和初期から弔事で使われ始めた、白と黒の縦縞模様の幕を何というでしょう?,鯨幕(くじらまく),
q0217,理系,2018年にカシワラ・マサキ(柏原正樹)が日本人として初めて受賞した、代数解析学や表現論で顕著な功績を挙げた数学者に贈られる賞は何でしょう?,チャーン賞,
q0218,芸能,岡山県にあるショッピングセンターが由来である、井口浩之(いぐち・ひろゆき)とコウモトフトシ(河本太)からなるタイタン所属のお笑いコンビは何でしょう?,ウエストランド,
q0219,芸能,ハリウッド黄金期に活躍し、『ミニヴァー夫人』、『ローマの休日』、『ベン・ハー』などの映画を残した、アメリカの映画監督は誰でしょう?,ウィリアム・ワイラー,
q0220,スポーツ,アメリカでは「クローズライン」、メキシコでは「アンティプラソ」とも呼ばれるスタン・ハンセンが得意としたプロレス技は何でしょう?,ラリアット,
q0221,地理,NEXCO東日本の調査によると渋滞発生場所の約63%を占める、高速道路で下り坂と上り坂の接続部分を何というでしょう?,サグ部,
q0222,スポーツ,プロスポーツの新人選手選択会議で、戦力を均等化するために成績が下位のチームから指名優先権が与えられるルールを「何方式」というでしょう?,ウェーバー方式,
q0223,文学,「世界は人間なしに始まったし、人間なしに終わるだろう」という一節が有名な構造主義のバイブルとされるレヴィ・ストロースの紀行文は何でしょう?,『悲しき熱帯』,
q0224,スポーツ,プロレスにおいて、リングの四方を他の選手が取り囲み、リングから落ちた選手をすぐにリング内に押し戻して完全決着を求める試合形式を何というでしょう?,ランバージャックマッチ,
q0225,生活,いちにちに何をどれだけ食べたらよいかの目安をコマのイラストで示した、2005年に厚生労働省と農林水産省が共同で策定した栄養指針は何でしょう?,食事バランスガイド,
q0226,理系,A2017、A2024、A7075の3種類がJISで規格化されている、アルミニウムと銅を主成分とする軽量で高強度の合金は何でしょう?,ジュラルミン,
q0227,芸術,シャルル・アズナブールやイヴ・モンタンを見出すなど後進の育成にも尽力した『ばら色の人生』や『愛の讃歌』などの名曲を残した歌手は誰でしょう?,エディット・ピアフ,
q0228,スポーツ,1886年に王立造兵廠(ぞうへいしょう)の労働者たちによって結成され、「ガナーズ」の愛称で知られる、エミレーツ・スタジアムをホームとするイングランドのサッカークラブは何でしょう?,アーセナル FC,
q0229,生活,プリンターやスキャナー、コピー機などの機能をひとつにまとめた、オフィスや家庭で広く使用される機器は何でしょう?,複合機,
q0230,生活,宇宙での食事や高齢者向けの食事など様々な分野での活用が期待されている、食べ物を「印刷」できる革新的な調理器具は何でしょう?,3D フードプリンター 【△: 3Dプリンター】,
q0231,芸能,1983年に明治大学の学生サークルとして結成され、学ラン姿での応援団風パフォーマンスで注目を集めた、かつて江頭2:50が所属していた芸能集団は何でしょう?,大川興業,
q0232,文学,「春の雪」、「奔馬」、「暁の寺」、「天人五衰」の4部作からなる、三島由紀夫の最後の長編小説シリーズは何でしょう?,『豊饒の海』,
q0233,漫画・アニメ・ゲーム,長髪で鼻が高い特徴をもつ、磯野カツオのライバルとして初登場した、アニメ『サザエさん』の新キャラクターは誰でしょう?,星宮くん 【CV:平井祥恵】,
q0234,世界史,西部開拓の進展により次第に消滅した、かつてのアメリカにおける開拓地と未開拓地の境界地帯のことを何というでしょう?,フロンティア【開拓前線】,
q0235,芸術,DJが音楽を演奏する際に、それに合わせて映像を操作し、視覚的な演出を行うパフォーマーのことを何というでしょう?,ビデオジョッキー 【ビジュアルジョッキー、VJ】,
q0236,芸能,韓国出身のユナ、ミンジュ、ウォンヒと、日本出身のモカ、イロハの5人からなる、代表曲に『Magnetic』『Cherish(MyLove)』があるアイドルグループは何でしょう?,ILLIT (アイリット),
q0237,生活,タンニン、クロム、コンビネーションなどの方法がある、動物の皮を革製品の素材として加工し、腐敗や硬化から防ぐ工程を何というでしょう?,なめし,
q0238,理系,情報検索や自然言語処理の分野で重要な役割を果たす、単語を同義語や意味上の類似関係などによって分類した語彙集を何というでしょう?,シソーラス ,
q0239,文学,40歳・独身のサンモン(三文)ライター・猪名川ケント(健人)が、婚活業界で有名な鏡原奈緒子と出会い、心を通わせていくという内容の、宮島未奈の小説は何でしょう?,『婚活マエストロ』,
q0240,芸術,アナウンサーや声優の発声練習の教材としても用いられる、小田原の薬売りの口上を題材にした歌舞伎の演目は何でしょう?,外郎売 (ういろううり),
q0241,地理,カタルーニャ広場からコロンブスの塔まで続く、観光名所やカフェ、大道芸人などが集まり賑わうことで有名なバルセロナの通りは何でしょう?,ランブラス通り,
q0242,生活,「マーライスルース」や「ウニッコ」などの大胆な花柄プリントで知られる、フィンランド発祥のテキスタイルブランドは何でしょう?,マリメッコ ,
q0243,生活,よく知られる横浜版の他にも、スカイツリーがパッケージに描かれた東京版も存在する、崎陽軒が販売する横浜駅の駅弁は何でしょう?,シウマイ弁当,
q0244,生活,ボールペンやエコバッグなど、企業が認知度向上のために作成・配布する記念品のことを、「目新しさ」を意味する英語で何というでしょう?,ノベルティ ,
q0245,世界史,リシュリューの時代から政治犯の収容所として使用され、フランス革命では襲撃の舞台となった、かつてパリにあった牢獄は何でしょう?,バスティーユ牢獄,
q0246,スポーツ,金髪のアフロヘアーが特徴的だった、1980年代から90年代にかけてコロンビア代表の司令塔として活躍したサッカー選手は誰でしょう?,カルロス・バルデラマ,
q0247,理系,1936年、最後の個体がホバートの動物園で死亡した、有袋類でありながらオオカミに似た姿を持つ哺乳類は何でしょう?,フクロオオカミ 【タスマニアタイガー】,
q0248,芸能,バレーボールコーチを務める篠田アユム(歩)を夫に持つ、お笑いコンビ・北陽のメンバーは誰でしょう?,伊藤さおり,
q0249,生活,フランスでは「タブレ」というサラダの材料としても使われる、モロッコやチュニジアなどで主食として食べられる粒状のパスタは何でしょう?,クスクス,
q0250,芸能,2000年に使用が停止されるまで、アメリカ映画において監督が自らの作品に責任を負いたくない場合にクレジットされた偽名は何でしょう?,アラン・スミシー,
q0251,漫画・アニメ・ゲーム,週刊少年ジャンプへの連載開始21周年を記念し、最終回の後を描いた読み切りも話題となった、アメフトをテーマとした漫画は何でしょう?,『アイシールド21』,
q0252,日本史,江戸時代、宿場町の外れにあり、旅人が持参した食材を調理する薪代だけを受け取って宿泊させた最も簡素な形態の宿は何でしょう?,木賃宿(きちんやど) 【木銭宿】,
q0253,芸能,リンダ・ブレア演じる少女・リーガンが悪魔に憑依される様子を描き、世界的なオカルトブームの火付け役となった映画は何でしょう?,『エクソシスト』,
q0254,地理,本国フランスでは発見者の名から「クロード・ブランシェ」と呼ばれる、日本では山形県を中心に生産されている洋梨の品種は何でしょう?,ラ・フランス,
q0255,理系,if文やfor文の終わりを示さずインデントに意味を持たせる記法を特徴とする、グイド・ヴァン・ロッサムによって開発された機械学習で人気のプログラミング言語は何でしょう?,Python (パイソン),
q0256,文学,歌人・俵万智(たわら・まち)の短歌のひとつで、『「寒いね」と・話しかければ「寒いね」と』に続く下の句は何でしょう?,答える人のいるあたたかさ,
q0257,地理,かつて「宇津湖」と呼ばれた湖が、富士山の噴火により分断されて形成された、富士講の巡礼地となっている山梨県の8箇所の湧水群を何というでしょう?,忍野八海 (おしのはっかい),
q0258,スポーツ,「マッシャー」と呼ばれる選手が14匹前後の犬とともに過酷な自然環境を駆け抜ける、毎年3月に開催されるアラスカの犬ぞりレースは何でしょう?,アイディタロッド,
q0259,漫画・アニメ・ゲーム,下の名前は「半助」といい、ファンの間で「初恋泥棒」の異名を取る、アニメ『ニン(忍)たま乱太郎』に登場する忍術学園一年は組の教師は誰でしょう?,土井先生【土井半助】,
q0260,芸能,1961年2月、日活撮影所内でのゴーカート事故により21歳で急逝した、「第三の男」や「トニー」と呼ばれた人気俳優は誰でしょう?,赤木圭一郎 (あかぎ・けいいちろう),
q0261,理系,食品添加物としてE番号「E621」が割り当てられている、1908年に池田菊苗が発見した旨味成分として知られる調味料は何でしょう?,グルタミン酸 -【ナトリウム】,
q0262,世界史,納税能力に関係なく全ての国民1人につき一定額を課す、古代から封建制時代にかけて多くの国で導入されていた税制は何でしょう?,人頭税 【ジズヤもおまけで○】,
q0263,ns,19世紀後半のアメリカで活躍し、「スピリットキャビネット」と呼ばれる降霊術の装置を用いた公演で有名になった、アイラとウィリアムからなる霊媒師の兄弟は誰でしょう?,ダベンポート兄弟 ,
q0264,地理,ETCを搭載した車両のみが利用可能な、料金所の係員が不在の高速道路の出入り口を何というでしょう?,スマートインターチェンジ,
q0265,スポーツ,MLBで導入の議論が進んでいる、チームが1試合に1回だけ好きな打者を打席に送れる新ルールを何というでしょう?,ゴールデン・アットバット,
q0266,芸能,Den、たいこーと、Denのファンというりなぴっぴの3人で結成された、ワタナベエンターテインメント所属のお笑いトリオは何でしょう?,リンダカラー∞ (リンダカラーインフィニティ),
q0267,地理,北東の斜面には「焼け走り溶岩流」と呼ばれる溶岩台地が広がる、「南部富士」の別名を持つ奥羽山脈の最高峰はどこでしょう?,岩手山(いわてさん),
q0268,生活,ブラクリという専用の仕掛けを使用し、消波ブロックや岩の隙間に仕掛けを落として魚を釣る方法を何というでしょう?,穴釣り (あなづり),
q0269,言葉,直接対決を避けるため、第三国を舞台に他国の支援を受けた勢力同士が戦う、冷戦期によく見られた紛争形態を何というでしょう?,代理戦争 ,
q0270,スポーツ,ウオッカやソングラインが2連覇を達成したレースでもある、毎年6月上旬に東京競馬場で行われるGワンレースは何でしょう?,安田記念,
q0271,スポーツ,幕下以下の力士2人と行司が土俵に上がり、対戦形式で相撲の禁じ手を面白おかしく紹介する余興のことを何というでしょう?,初っ切り,
q0272,地理,ムスリムが巡礼の際に反時計回りに7周するという儀式が行われる、メッカのマスジド・ハラームの中心部に位置する立方体の建造物は何でしょう?,カーバ神殿,
q0273,芸能,「太陽の如く生きよう」を校訓とし、芸能人が多く通う「トレイトコース」で知られる、東京都中野区の私立高校はどこでしょう?,堀越 (ほりこし) 高等学校,
q0274,生活,日産自動車が2018年から推進している、電気自動車を活用して社会変革や地域課題の解決に取り組む電動化アクションを何というでしょう?,ブルースイッチ,
q0275,世界史,1718年にエヴルー伯爵のために建てられ、ポンパドゥール夫人やナポレオンの皇后ジョゼフィーヌらが住んだ、現在のフランス大統領官邸の名前は何でしょう?,エリゼ宮殿,
q0276,理系,気管挿管を行うI-PPVと行わないN-PPVの2つに大別される、患者の肺に酸素を含んだ空気を送り、換気を補助する医療行為を一般に何というでしょう?,人工呼吸,
q0277,日本史,鎌倉時代後期、モンゴル襲来に備えて幕府が九州地方の御家人に課した、外国船の監視や防衛の任務を何というでしょう?,異国警固番役(いこくけいこばんやく),
q0278,生活,孫悟空が空を飛ぶために乗る雲から名前が取られた、サイボウズが提供する業務アプリ構築クラウドサービスの名称は何でしょう?,kintone (キントーン),
q0279,言葉,中国の後漢書「宋弘伝(そうこうでん)」に由来する、貧しい時代から共に苦労を重ね、夫を支え続けた妻を指す言葉は何でしょう?,糟糠の妻(そうこうのつま),
q0280,生活,ごぼうやにんじんなどの細長い野菜を鉛筆削りのように薄く切る、笹の葉に似ていることが名前の由来とされる切り方は何でしょう?,ささがき,
q0281,文学,『アーモンド』や『三十の反撃』といった小説で、日本でも本屋大賞の翻訳小説部門を受賞している韓国の作家は誰でしょう?,ソン・ウォンピョン,
q0282,理系,体の長さから「ヤード・ロング・ドッグ」という別名がある、イギリスのウェールズ地方を原産とする牧羊犬は何でしょう?,ウェルシュ・コーギー,
q0283,スポーツ,ポルトガル語で「ずる賢さ」や「機転」を意味する、サッカーにおいて試合を有利に展開するための賢いプレーを指す言葉は何でしょう?,マリーシア ,
q0284,生活,静岡県の企業・シャンソンけしょうひん(化粧品)が未病改善を目的に開発した、配合している健康素材の種類の数がそのまま名前になっているお茶飲料は何でしょう?,十六茶,
q0285,生活,話題の商品を扱うものは「トレンド」と呼ばれる、古本や中古品を安く仕入れ転売して利益を得る行為を何というでしょう?,背取り (せどり),
q0286,芸能,生放送だったため火災や停電、セットの下敷きといったトラブルも多く発生した昭和後期に高視聴率を記録したザ・ドリフターズのコント番組は何でしょう?,8時だョ!全員集合,
q0287,生活,不動産物件の流通を円滑に行うため、多くの不動産業者が加盟している不動産情報ネットワークの通称は何でしょう?,レインズ ,
q0288,生活,「ナポレオン」や「コントラクトブリッジ」などのように、勝者が場に出されたカードを獲得する形式のトランプゲームを総称して何というでしょう？,トリックテイキングゲーム,ポイントトリックゲーム（もう一回）、プレイントリックゲーム（もう一回）
q0289,漫画・アニメ・ゲーム,モンゴル帝国の捕虜となったイラン出身の少女・シタラがモンゴル帝国の中枢で復讐と生存をかけて戦う姿を描いた、トマトスープの漫画は何でしょう？,天幕のジャードゥガル,
q0290,漫画・アニメ・ゲーム,ガールズバンドプロジェクトの『バンドリ』の中で唯一ドラマーがいないバンドである、「夢みた」と略されるガールズバンドは何でしょう？,夢限大（むげんだい）ミュータイプ,
q0291,生活,YouTube番組『NoBorder（ノーボーダー）』『REALVALUE（リアルバリュー）』の主宰や、朝倉未来が立ち上げた格闘技イベント「BreakingDown（ブレイキングダウン）」のCOOを務める連続起業家は誰でしょう？,溝口勇児（みぞぐち・ゆうじ）,
q0292,世界史,ピューリタン革命で、チャールズ1世の死刑執行に関わった人物のことを、「国王殺し」を意味する言葉で何というでしょう？,レジサイド（Regicide）,
q0293,スポーツ,ダート馬史上初のJRA年度代表馬に選出された、2025年のブリーダズカップクラシックを制した競走馬は何でしょう？,フォーエバーヤング,
q0294,漫画・アニメ・ゲーム,自身が主人公を演じたゲーム実況配信チャンネル『SILENTHILLfを本人がやります』で人気に火がついた女優は誰でしょう？,加藤小夏（かとう・こなつ）,
q0295,生活,テキサスホールデムで、ビッグブラインドの左隣に位置し、手札が配られた直後に最初のアクションを行うポジションは何でしょう？,アンダーザガン,UTG
q0296,理系,テラリウムやアクアリウムのように、動植物が生きる自然環境を再現した飼育空間のことを、英語で何というでしょう？,ビバリウム,Vivarium
